timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch
2023-06-30T18:18:16.946,43.6407816,-79.3366033,0.000,0.0,67.8,-6.0,3.3
2023-06-30T18:18:17.459,43.6407850,-79.3366200,0.300,0.0,67.4,-6.4,3.4
2023-06-30T18:18:26.155,43.6407400,-79.3366133,0.300,0.0,60.3,-6.7,2.4
2023-06-30T18:18:26.657,43.6407750,-79.3366150,0.300,353.3,57.9,-6.9,2.6
2023-06-30T18:18:27.157,43.6407816,-79.3365983,0.100,353.3,56.7,-6.2,3.8
2023-06-30T18:18:27.657,43.6407750,-79.3365983,0.300,353.3,56.0,-4.9,3.6
2023-06-30T18:18:28.155,43.6407550,-79.3366083,0.200,353.3,54.7,-6.7,2.8
2023-06-30T18:18:28.659,43.6407400,-79.3366150,0.000,353.3,55.0,-6.2,3.5
2023-06-30T18:18:29.160,43.6407366,-79.3366183,0.300,353.3,53.6,-7.1,2.4
2023-06-30T18:18:29.659,43.6407366,-79.3366250,0.000,174.2,55.1,-5.0,3.1
2023-06-30T18:18:30.251,43.6407366,-79.3366216,0.400,174.2,61.7,-6.6,4.5
2023-06-30T18:18:30.753,43.6407383,-79.3366200,0.000,174.2,64.4,-5.3,8.0
2023-06-30T18:18:31.253,43.6407383,-79.3366200,0.100,174.2,61.2,0.3,2.6
2023-06-30T18:18:31.752,43.6407366,-79.3366200,0.200,174.2,61.9,-1.4,2.6
2023-06-30T18:18:32.243,43.6407383,-79.3366183,0.300,174.2,61.2,-2.6,2.9
2023-06-30T18:18:32.658,43.6407366,-79.3366183,0.300,174.2,59.9,-3.3,5.0
2023-06-30T18:18:33.157,43.6407383,-79.3366183,0.300,174.2,60.5,1.8,2.4
2023-06-30T18:18:33.658,43.6407383,-79.3366183,0.200,174.2,57.0,-1.7,0.9
2023-06-30T18:18:34.158,43.6407383,-79.3366183,0.500,348.1,56.9,-1.9,2.0
2023-06-30T18:18:34.657,43.6407400,-79.3366166,0.700,309.9,55.5,-5.5,2.4
2023-06-30T18:18:35.158,43.6407400,-79.3366150,0.000,257.6,54.1,-7.7,1.9
2023-06-30T18:18:35.658,43.6407416,-79.3366133,0.200,257.6,55.3,-7.0,2.0
2023-06-30T18:18:36.159,43.6407416,-79.3366116,0.200,257.6,55.4,-7.5,3.4
2023-06-30T18:18:36.658,43.6407416,-79.3366100,0.000,257.6,55.3,-7.8,2.0
2023-06-30T18:18:37.158,43.6407433,-79.3366100,0.300,257.6,57.3,-8.4,6.2
2023-06-30T18:18:37.658,43.6407450,-79.3366100,0.400,358.3,53.7,-3.1,-2.8
2023-06-30T18:18:38.160,43.6407450,-79.3366083,0.200,338.0,54.2,-6.4,0.3
2023-06-30T18:18:38.658,43.6407466,-79.3366050,0.100,338.0,54.4,-9.6,0.8
2023-06-30T18:18:39.158,43.6407483,-79.3366033,0.100,338.0,57.4,-9.5,4.4
2023-06-30T18:18:39.659,43.6407500,-79.3366016,0.500,165.2,55.6,-7.6,2.6
2023-06-30T18:18:40.161,43.6407466,-79.3366000,0.200,161.7,55.1,-9.1,2.7
2023-06-30T18:18:40.662,43.6407433,-79.3366000,0.100,161.7,57.6,-7.7,3.7
2023-06-30T18:18:41.163,43.6407450,-79.3366000,0.000,161.7,58.0,-7.3,2.3
2023-06-30T18:18:41.661,43.6407433,-79.3365983,0.100,161.7,57.3,-10.1,1.3
2023-06-30T18:18:42.165,43.6407433,-79.3365983,0.200,161.7,59.0,-8.1,2.2
2023-06-30T18:18:42.663,43.6407433,-79.3365966,0.300,161.7,60.9,-6.6,1.6
2023-06-30T18:18:43.161,43.6407450,-79.3365966,0.000,161.7,60.0,-3.2,1.5
2023-06-30T18:18:43.663,43.6407450,-79.3365983,0.100,161.7,61.3,-4.6,1.8
2023-06-30T18:18:44.163,43.6407450,-79.3365983,0.200,161.7,60.5,-8.5,1.8
2023-06-30T18:18:44.666,43.6407433,-79.3365950,0.300,161.7,62.4,-6.8,2.2
2023-06-30T18:18:45.164,43.6407400,-79.3365933,0.200,131.9,64.4,-7.5,2.3
2023-06-30T18:18:45.664,43.6407383,-79.3365916,0.200,146.3,64.5,-6.4,2.3
2023-06-30T18:18:46.163,43.6407366,-79.3365900,0.200,128.4,66.4,-3.9,2.1
2023-06-30T18:18:46.664,43.6407366,-79.3365883,0.100,128.4,68.7,-6.1,1.7
2023-06-30T18:18:47.164,43.6407350,-79.3365866,0.000,128.4,69.2,-6.2,1.6
2023-06-30T18:18:47.667,43.6407350,-79.3365883,0.200,128.4,71.3,-2.0,2.2
2023-06-30T18:18:48.168,43.6407366,-79.3365900,0.000,128.4,72.1,-1.5,2.2
2023-06-30T18:18:48.670,43.6407366,-79.3365883,0.000,128.4,73.7,-1.2,1.3
2023-06-30T18:18:49.169,43.6407350,-79.3365850,0.000,128.4,74.8,-2.1,2.4
2023-06-30T18:18:49.669,43.6407333,-79.3365833,0.000,128.4,74.7,-4.1,-0.4
2023-06-30T18:18:50.170,43.6407333,-79.3365800,0.000,128.4,73.0,-5.1,3.0
2023-06-30T18:18:50.673,43.6407333,-79.3365783,0.000,128.4,78.8,-3.6,-0.4
2023-06-30T18:18:51.176,43.6407333,-79.3365800,0.000,128.4,77.6,-3.4,1.7
2023-06-30T18:18:51.676,43.6407350,-79.3365833,0.000,128.4,75.1,-0.2,0.9
2023-06-30T18:18:52.175,43.6407366,-79.3365833,0.000,128.4,78.4,-2.0,0.8
2023-06-30T18:18:52.677,43.6407383,-79.3365850,0.000,128.4,78.3,0.0,-0.0
2023-06-30T18:18:53.175,43.6407383,-79.3365833,0.000,128.4,76.3,-2.4,5.5
2023-06-30T18:18:53.681,43.6407383,-79.3365816,0.000,128.4,74.1,-9.1,3.9
2023-06-30T18:18:54.181,43.6407400,-79.3365816,0.000,128.4,75.2,-12.4,0.6
2023-06-30T18:18:54.681,43.6407400,-79.3365800,0.000,128.4,79.4,-11.4,1.1
2023-06-30T18:18:55.183,43.6407383,-79.3365800,0.000,128.4,80.1,-7.8,5.1
2023-06-30T18:18:55.684,43.6407400,-79.3365783,0.000,128.4,79.9,-6.3,3.7
2023-06-30T18:18:56.184,43.6407400,-79.3365766,0.000,128.4,78.7,-5.0,3.6
2023-06-30T18:18:56.688,43.6407383,-79.3365766,0.000,128.4,78.3,-6.1,4.4
2023-06-30T18:18:57.186,43.6407383,-79.3365766,0.000,128.4,73.1,-6.0,6.7
2023-06-30T18:18:57.687,43.6407400,-79.3365766,0.000,128.4,65.1,-7.8,6.3
2023-06-30T18:18:58.188,43.6407400,-79.3365750,0.000,128.4,62.6,-7.4,6.4
2023-06-30T18:18:58.688,43.6407416,-79.3365733,0.000,128.4,62.1,-9.3,5.2
2023-06-30T18:18:59.191,43.6407416,-79.3365716,0.000,128.4,62.4,-7.2,6.0
2023-06-30T18:18:59.693,43.6407400,-79.3365700,0.000,128.4,64.6,-6.4,4.6
2023-06-30T18:19:00.192,43.6407400,-79.3365683,0.000,128.4,66.1,-7.5,5.6
2023-06-30T18:19:00.694,43.6407400,-79.3365683,0.000,128.4,67.0,-7.4,3.6
2023-06-30T18:19:01.195,43.6407416,-79.3365683,0.000,128.4,65.5,-8.4,3.8
2023-06-30T18:19:01.696,43.6407433,-79.3365683,0.000,128.4,66.4,-9.2,0.2
2023-06-30T18:19:02.200,43.6407450,-79.3365683,0.000,128.4,65.2,-9.1,2.8
2023-06-30T18:19:02.699,43.6407450,-79.3365683,0.000,128.4,63.7,-10.5,3.3
2023-06-30T18:19:03.200,43.6407466,-79.3365683,0.000,128.4,63.9,-8.0,3.1
2023-06-30T18:19:03.701,43.6407483,-79.3365683,0.000,128.4,64.0,-8.2,3.8
2023-06-30T18:19:04.203,43.6407483,-79.3365666,0.000,128.4,63.0,-10.6,2.6
2023-06-30T18:19:04.704,43.6407500,-79.3365666,0.000,128.4,62.1,-7.4,4.0
2023-06-30T18:19:05.207,43.6407500,-79.3365666,0.000,128.4,63.6,-7.6,3.8
2023-06-30T18:19:05.706,43.6407500,-79.3365666,0.000,128.4,63.9,-7.4,3.7
2023-06-30T18:19:06.207,43.6407500,-79.3365666,0.000,128.4,62.2,-9.3,3.2
2023-06-30T18:19:06.709,43.6407500,-79.3365666,0.000,128.4,62.7,-8.7,3.9
2023-06-30T18:19:07.210,43.6407500,-79.3365650,0.000,128.4,62.3,-6.1,3.2
2023-06-30T18:19:07.712,43.6407500,-79.3365650,0.000,128.4,62.4,-7.1,4.6
2023-06-30T18:19:08.213,43.6407500,-79.3365650,0.000,128.4,60.6,-8.7,3.3
2023-06-30T18:19:08.715,43.6407500,-79.3365650,0.000,128.4,60.1,-9.0,4.6
2023-06-30T18:19:09.215,43.6407500,-79.3365650,0.000,128.4,61.4,-9.7,4.4
2023-06-30T18:19:09.714,43.6407500,-79.3365650,0.000,128.4,62.0,-8.8,3.5
2023-06-30T18:19:10.215,43.6407500,-79.3365650,0.000,128.4,61.8,-6.8,4.6
2023-06-30T18:19:10.718,43.6407500,-79.3365650,0.000,128.4,60.6,-7.7,4.6
2023-06-30T18:19:11.159,43.6407500,-79.3365666,0.000,128.4,59.8,-9.2,4.1
2023-06-30T18:19:11.722,43.6407500,-79.3365666,0.000,128.4,59.8,-7.8,4.8
2023-06-30T18:19:12.222,43.6407516,-79.3365666,0.000,128.4,59.7,-8.9,4.9
2023-06-30T18:19:12.723,43.6407516,-79.3365666,0.000,128.4,59.4,-9.2,4.9
2023-06-30T18:19:13.166,43.6407516,-79.3365666,0.000,128.4,59.8,-10.9,5.0
2023-06-30T18:19:13.668,43.6407516,-79.3365666,0.000,128.4,58.9,-10.2,4.8
2023-06-30T18:19:14.168,43.6407516,-79.3365666,0.000,128.4,58.9,-7.5,4.0
2023-06-30T18:19:14.659,43.6407516,-79.3365666,0.000,128.4,60.0,-6.1,4.2
2023-06-30T18:19:15.168,43.6407516,-79.3365666,0.000,128.4,57.3,-9.0,3.6
2023-06-30T18:19:15.669,43.6407516,-79.3365666,0.000,128.4,56.7,-11.7,5.1
